"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2323414";"";"None";"477.56";"1";"0.50";"10e";"CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc1ccc(CCCCC(N)=O)cc1";"IC50";"'='";"457.0";"nM";"6.34";"";"";"UO_0000065";"13.28";"0.25";"5.84";"3.70";"0";"CHEMBL2329661";"Inhibition of human SGLT2 expressed in COS7 cells assessed as inhibition [14C]-AMG cellular uptake";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321755";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307648";"";"";"";"457.0"
"CHEMBL2323691";"";"None";"464.52";"1";"-0.41";"9b";"CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc1ccc(NC(=O)CCN)cc1";"IC50";"'='";"5620.0";"nM";"5.25";"";"";"UO_0000065";"11.30";"0.22";"5.66";"2.87";"0";"CHEMBL2329661";"Inhibition of human SGLT2 expressed in COS7 cells assessed as inhibition [14C]-AMG cellular uptake";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321755";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307648";"";"";"";"5620.0"
"CHEMBL3654344";"";"None";"482.93";"0";"1.81";"BDBM150153";"OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCC4(CF)COC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"3.7";"nM";"8.43";"";"289492";"UO_0000065";"17.46";"0.35";"6.62";"7.76";"0";"CHEMBL3706178";"Uptake Assay: A cDNA clone expressing human SGLT1/SGLT2 was bought from GenerScript. Having the sequence information, it was built into pcDNA5 carrier by using traditional molecular biology methods, and then the expression plasmids were transfected into Flp-in CHO cells by using Lipofetamin 200 liposomal transfection method. The transfected cells were screened for hygromycin resistance, and the single-cell clone was screened out through the process of gradient dilution. Having obtained the single-cell clone, the uptake assay of 14C-AMG in FLP-in CHO cells stably expressing SGLT1/SGLT2 was evaluated.Cells were seeded at a density of 3x104 cells per well, uptake assay was carried out after adherent cells were cultured overnight. At least 12 hours later of culture, cells were washed once by 150 microliters per well of the absorption solution KRH-NMG (120 mM NMG, 4.7 mM KCl, 1.2 mM MgCl2, 2.2 mM CaCl2, 10 mM HEPES, pH 7.4 with HCl). To every well that was cleaned with buffer KRH-Na+ and KRH-NMG.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638957";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3308072";"";"";"";"3.7"
"CHEMBL4790263";"";"None";"364.40";"0";"-0.32";"6";"Cc1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1CCc1ccccc1";"IC50";"'='";"5290.0";"nM";"5.28";"";"";"UO_0000065";"14.48";"0.28";"5.60";"4.12";"0";"CHEMBL4725002";"Inhibition of human SGLT2 expressed in COS7 cells assessed as reduction in [14C]-AMG uptake";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS7";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715919";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"INHIBITOR";"";"5290.0"
"CHEMBL4794246";"";"None";"438.42";"0";"1.72";"6h";"COc1cc(O)c([C@@H]2O[C@H](CO)C(F)(F)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CCO2";"IC50";"'='";"17.3";"nM";"7.76";"";"";"UO_0000065";"17.70";"0.34";"6.04";"7.15";"0";"CHEMBL4727604";"Inhibition of human SGLT2 expressed in CHO cells assessed as reduction in [14C]-methyl-alpha -D-glucopyranoside accumulation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725317";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"INHIBITOR";"";"17.3"
"CHEMBL4743055";"";"None";"452.93";"0";"3.73";"7d";"C[C@]1(F)[C@H](O)[C@@H](O)[C@H](c2cc(Cc3cc4ccccc4s3)c(Cl)cc2O)O[C@@H]1CO";"IC50";"'='";"10.2";"nM";"7.99";"";"";"UO_0000065";"17.64";"0.36";"4.26";"8.86";"0";"CHEMBL4727604";"Inhibition of human SGLT2 expressed in CHO cells assessed as reduction in [14C]-methyl-alpha -D-glucopyranoside accumulation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725317";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"INHIBITOR";"";"10.2"
"CHEMBL3703934";"";"None";"461.94";"0";"1.20";"BDBM159542";"OC[C@H]1O[C@@H](c2cc(Cc3ccc(CN4CC4)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"164.0";"nM";"6.79";"";"302300";"UO_0000065";"14.69";"0.29";"5.59";"6.63";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"164.0"
"CHEMBL3654915";"";"None";"464.94";"0";"2.17";"BDBM159576";"COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)(C)O3)cc1";"IC50";"'='";"1.61";"nM";"8.79";"";"302330";"UO_0000065";"18.91";"0.38";"6.62";"8.10";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1.61"
"CHEMBL3926703";"";"None";"432.94";"0";"2.50";"BDBM159595";"CCc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CCC3)cc1";"IC50";"'='";"0.627";"nM";"9.20";"";"302347";"UO_0000065";"21.26";"0.42";"6.70";"10.21";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"0.627"
"CHEMBL4099324";"";"None";"478.49";"1";"0.92";"12g";"CCCOc1ccc(CCC(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)cc1";"IC50";"'='";"22.7";"nM";"7.64";"";"";"UO_0000065";"15.98";"0.31";"6.72";"4.32";"0";"CHEMBL4004100";"Inhibition of human SGLT2 expressed in HEK293 cells assessed as reduction in 2-deoxyglucose uptake pretreated for 10 mins followed by 2-deoxyglucose addition in presence of sodium buffer measured after 1 hr by resazurin dye based fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002619";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3307715";"";"";"";"0.0227"
"CHEMBL4068024";"";"None";"316.35";"0";"3.41";"9g";"CCCOc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1";"IC50";"'='";"16400.0";"nM";"4.79";"";"";"UO_0000065";"15.13";"0.28";"1.38";"5.50";"0";"CHEMBL4004100";"Inhibition of human SGLT2 expressed in HEK293 cells assessed as reduction in 2-deoxyglucose uptake pretreated for 10 mins followed by 2-deoxyglucose addition in presence of sodium buffer measured after 1 hr by resazurin dye based fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002619";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3307715";"";"";"";"16.4"
"CHEMBL1094713";"";"None";"424.88";"0";"0.82";"15";"COc1ccc(Cc2cc([C@@H]3OC(CO)(CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1";"IC50";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"17.01";"0.34";"6.41";"6.04";"0";"CHEMBL1101142";"Inhibition of human SGLT2 expressed in CHO cells assessed as inhibition of sodium-dependent methyl-alpha-D-[U-14C]glucopyranoside uptake after 2 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"59.0"
"CHEMBL567372";"";"None";"394.85";"0";"1.80";"6, anomeric mixture";"CCOc1ccc(Cc2cc([C@@H]3OC(O)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"16.60";"0.33";"4.75";"6.59";"0";"CHEMBL1040741";"Inhibition of human SGLT2 expressed in HEK293 cells assessed as inhibition of [14C]alpha-methylglucopyranoside uptake";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156071";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"280.0"
"CHEMBL567954";"";"None";"465.97";"0";"2.39";"12, anomeric mixture";"CCOc1ccc(Cc2cc([C@@H]3OC(OCCN(C)C)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1";"IC50";"'='";"3600.0";"nM";"5.44";"";"";"UO_0000065";"11.68";"0.23";"3.05";"5.94";"0";"CHEMBL1040741";"Inhibition of human SGLT2 expressed in HEK293 cells assessed as inhibition of [14C]alpha-methylglucopyranoside uptake";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156071";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"3600.0"
"CHEMBL566484";"";"None";"463.96";"0";"2.14";"22, anomeric mixture";"COC1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCN(C)C4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"14.59";"0.29";"4.63";"7.39";"0";"CHEMBL1040741";"Inhibition of human SGLT2 expressed in HEK293 cells assessed as inhibition of [14C]alpha-methylglucopyranoside uptake";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156071";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"170.0"
"CHEMBL3703793";"";"None";"434.92";"0";"1.94";"BDBM159396";"CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCO3)cc1";"IC50";"'='";"0.88";"nM";"9.06";"";"399124";"UO_0000065";"20.82";"0.41";"7.12";"9.11";"0";"CHEMBL3888404";"SGLT2 Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5×104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 °C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 μM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 °C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886697";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"0.88"
"CHEMBL3703860";"";"None";"450.92";"0";"1.78";"BDBM159463";"CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCO3)cc1";"IC50";"'='";"0.92";"nM";"9.04";"";"399132";"UO_0000065";"20.04";"0.40";"7.26";"8.32";"0";"CHEMBL3888404";"SGLT2 Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5×104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 °C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 μM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 °C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886697";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"0.92"
"CHEMBL4112401";"";"None";"482.98";"0";"2.94";"BDBM228481";"CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCO3)cc1";"IC50";"'='";"0.71";"nM";"9.15";"";"399137";"UO_0000065";"18.94";"0.39";"6.21";"9.37";"0";"CHEMBL3888404";"SGLT2 Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5×104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 °C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 μM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 °C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886697";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"0.71"
"CHEMBL3703913";"";"None";"462.93";"0";"2.09";"BDBM159521";"OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2OCCO3)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"0.65";"nM";"9.19";"";"399143";"UO_0000065";"19.85";"0.39";"7.10";"8.46";"0";"CHEMBL3888404";"SGLT2 Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5×104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 °C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 μM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 °C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886697";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"0.65"
"CHEMBL1770248";"ERTUGLIFLOZIN";"4.0";"436.89";"0";"1.36";"290";"CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1";"IC50";"'='";"0.88";"nM";"9.06";"";"";"UO_0000065";"20.73";"0.41";"7.70";"8.34";"1";"CHEMBL5247040";"Inhibition of human SGLT2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244275";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"0.88"
"CHEMBL2414617";"";"None";"465.93";"0";"2.71";"2g, TA-3404";"OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(-c4ccc(F)nc4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"18.67";"0.38";"5.99";"8.44";"0";"CHEMBL2415852";"Inhibition of human SGLT2 expressed in CHOK cells assessed as reduction of [14C]alpha-methyl-D-glucopyranoside uptake after 120 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHOK";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2413069";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";"2.0"
"CHEMBL359962";"";"None";"490.51";"0";"0.72";"9h";"CCc1cc(O)c(C(=O)CCc2ccc3c(c2)OCCO3)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL834935";"In vitro inhibition of Na-dependent [14C]AMG uptake in CHO-K1 cells expressing human sodium glucose co-transporter 2";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137899";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3307512";"";"";"";"0.01"
"CHEMBL3648646";"";"None";"515.60";"1";"1.66";"BDBM139452";"CCc1ccc([C@@H]2O[C@H](COC(=O)[C@H](N)C(C)C)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)OCCO2";"IC50";"'='";"17.5";"nM";"7.76";"";"273739";"UO_0000065";"15.04";"0.29";"6.10";"5.51";"0";"CHEMBL3705779";"Inhibition Assay: The ability of the substances to inhibit the SGLT-2 activity may be demonstrated in a test set-up in which a CHO-K1 cell line (ATCC No. CCL 6 1) or alternatively an HEK293 cell line (ATCC No. CRL-1573) is stably transfected with an expression vector pZeoSV (Invitrogen, EMBL accession number L36849) which contains the cDNA for the coding sequence of the human sodium glucose co-transporter 2 (Genbank Ace. No. NM003041) (CHO-hSGLT2 or HEK-hSGLT2). These cell lines transport 14C-labelled alpha-methyl-glucopyranoside (14C-AMG, Amersham) into the interior of the cell in sodium-dependent manner.The SGLT-2 assay is carried out as follows: CHO-hSGLT2 cells are cultivated in Ham's F12 Medium (BioWhittaker) with 10% foetal calf serum and 250 ug/mL zeocin (Invitrogen), and HEK293-hSGLT2 cells are cultivated in DMEM medium with 10% foetal calf serum and 250 ug/mL zeocin (Invitrogen). The cells are detached from the culture flasks by washing twice with PBS.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639144";"37";"BindingDB Patent Bioactivity Data";"";"2013";"CHEMBL3307715";"";"";"";"17.5"
"CHEMBL4108796";"";"None";"612.76";"2";"2.65";"BDBM185702";"COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(N)=O)cc2C)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O";"IC50";"'='";"554.0";"nM";"6.26";"";"335045";"UO_0000065";"10.21";"0.19";"3.61";"3.65";"0";"CHEMBL3887377";"Inhibition Assay: Pretreatment buffer (140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, 10 mM HEPES/5 mM Tris, pH 7.4) was added to the stably expressing cells, followed by incubation for 20 minutes. The pretreatment buffer was removed and replaced by uptake buffer containing a test compound (1 mM methyl alpha-D-glucopyranoside (containing [14C]methyl alpha-D-glucopyranoside), 145 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, 10 mM HEPES/5 mM Tris, pH 7.4). Uptake reaction was performed at 37° C. for 30 minutes (SGLT1) or 60 minutes (SGLT2). After the reaction, the cells were washed twice with washing buffer (10 mM methyl alpha-D-glucopyranoside, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, 10 mM HEPES/5 mM Tris, pH 7.4), and then dissolved in a 0.25 M NaOH solution. A liquid scintillator (Perkin Elmer) was added and mixed well, followed by measurement of radioactivity using a beta-ray analyzer. For the control group, uptake buffer containing no test compound was prepared.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886294";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"554.0"
